Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1955-56,21,ROC,NBA,SF,72,2186,15.9,0.464,0.302,NA,NA,NA,NA,NA,2.8,3.1,5.9,0.129
1956-57,22,ROC,NBA,SG,72,2338,17,0.496,0.355,NA,NA,NA,NA,NA,6.2,2.6,8.8,0.18
1957-58,23,CIN,NBA,SF,72,2178,18.9,0.514,0.385,NA,NA,NA,NA,NA,7,2.2,9.3,0.204
1958-59,24,CIN,NBA,SF,72,2713,21.3,0.479,0.33,NA,NA,NA,NA,NA,6.3,1,7.3,0.129
1959-60,25,CIN,NBA,SF,75,3023,21.1,0.487,0.369,NA,NA,NA,NA,NA,7.6,0.7,8.3,0.131
1960-61,26,CIN,NBA,SF,79,2920,19.6,0.532,0.339,NA,NA,NA,NA,NA,9.4,0.1,9.6,0.157
1961-62,27,CIN,NBA,SF,80,2991,16.6,0.528,0.282,NA,NA,NA,NA,NA,7.5,1.1,8.6,0.138
1962-63,28,CIN,NBA,SF,80,2623,17.7,0.529,0.281,NA,NA,NA,NA,NA,5.8,1.5,7.3,0.133
1963-64,29,CIN,NBA,SF,68,1996,14.6,0.495,0.23,NA,NA,NA,NA,NA,2.8,1.5,4.3,0.105
1964-65,30,CIN,NBA,SF,80,2236,13.9,0.487,0.221,NA,NA,NA,8.9,NA,2.9,1,3.9,0.083
1965-66,31,CIN,NBA,SF,73,943,14.6,0.494,0.235,NA,NA,NA,9.1,NA,1.3,0.6,1.8,0.094
Career,NA,,NBA,,823,26147,17.8,0.502,0.312,NA,NA,NA,9,NA,59.6,15.4,75,0.138
