Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1955-56,21,ROC,NBA,SF,72,NA,2186,6.9,16.3,0.422,3.4,4.9,0.685,7.7,2.8,3.9,17.1
1956-57,22,ROC,NBA,SG,72,NA,2338,6.9,15.8,0.439,4.2,5.6,0.76,5.5,1.9,3.9,18.1
1957-58,23,CIN,NBA,SF,72,NA,2178,7.7,17,0.452,5.1,6.5,0.775,7.7,1.8,3.7,20.4
1958-59,24,CIN,NBA,SF,72,NA,2713,9.4,22.4,0.42,5.8,7.4,0.783,8.7,2.8,3.7,24.6
1959-60,25,CIN,NBA,SF,75,NA,3023,10.4,24.6,0.422,7.1,9.1,0.785,7.9,3.1,3.3,27.8
1960-61,26,CIN,NBA,SF,79,NA,2920,9.8,20.1,0.488,5,6.8,0.731,8.3,2.8,3.4,24.6
1961-62,27,CIN,NBA,SF,80,NA,2991,8.9,18.6,0.479,4.2,5.2,0.811,7.7,2.6,3.9,22
1962-63,28,CIN,NBA,SF,80,NA,2623,8.8,18.3,0.48,4.2,5.1,0.811,8.2,2.9,3.9,21.8
1963-64,29,CIN,NBA,SF,68,NA,1996,8.1,17.9,0.45,3.4,4.1,0.829,6.6,2.5,4.8,19.5
1964-65,30,CIN,NBA,SF,80,NA,2236,7.7,17.4,0.443,3.2,3.8,0.828,6.2,2.2,3.8,18.6
1965-66,31,CIN,NBA,SF,73,NA,943,8.6,19,0.45,3.6,4.5,0.812,6.4,2.3,4.7,20.7
Career,NA,,NBA,,823,NA,26147,8.6,19.1,0.45,4.6,6,0.778,7.5,2.6,3.8,21.8
