,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1951-52,17,CINCY,16,,27,83,,,13,27,,55,,,,,,67,.325,,.481,,4.2,3.4,
1952-53,18,CINCY,24,716,136,323,,,89,143,,362,,,,,,361,.421,,.622,29.8,15.0,15.1,
1953-54,19,CINCY,21,777,174,443,,,110,145,,347,,,,,,458,.393,,.759,37.0,21.8,16.5,
1954-55,20,CINCY,29,1097,285,628,,,142,192,,478,,,,,,712,.454,,.740,37.8,24.6,16.5,
Career,,,90,2590,622,1477,,,354,507,,1242,,,,,,1598,.421,,.698,35.0,17.8,13.8,
