,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1968-69,23,NOB,ABA,,3,,0,,,,2,4,,,,,,,,,8
1970-71,25,MMP,ABA,,0,,0,,,,2,2,,,,,,,,,2
Career,,,,,3,,0,,,,2,4,,,,,,,,,8
