Season,Team,Lg,Salary
2016-17,Dallas Mavericks,NBA,"$650,000"
2017-18,Miami Heat,NBA,"$1,312,611"
2018-19,Miami Heat,NBA,"$350,088"
Career,(may be incomplete),,"$2,312,699"
