,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,19,GEORGIAST,31,1038,175,399,73,200,104,134,30,158,57,53,26,52,52,527,.439,.365,.776,33.5,17.0,5.1,1.8
2013-14,20,GEORGIAST,33,1106,181,408,100,253,142,161,11,151,57,63,31,39,77,604,.444,.395,.882,33.5,18.3,4.6,1.7
2014-15,21,GEORGIAST,35,1294,203,514,80,262,202,230,27,165,126,75,35,77,85,688,.395,.305,.878,37.0,19.7,4.7,3.6
Career,,,99,3438,559,1321,253,715,448,525,68,474,240,191,92,168,214,1819,.423,.354,.853,34.7,18.4,4.8,2.4
