,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2015-16,22,BOS,NBA,SG,36,315,21%,69%,10%,1%,,-3.8,-7.7,3,6,13,2,3,1,27,1,4
2016-17,23,CHI,NBA,SG,3,9,42%,59%,,,,-58.8,-59.1,0,0,0,0,0,0,0,0,0
2017-18,24,HOU,NBA,SG,5,45,58%,42%,,,,+4.5,-4.1,1,0,2,1,2,0,7,2,1
2018-19,25,BOS,NBA,SG,1,26,,100%,,,,+51.9,+47.5,0,0,2,0,0,0,8,0,1
Career,,,NBA,,45,395,24%,68%,8%,1%,,-0.4,-4.8,4,6,17,3,5,1,42,3,6
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,BOS,NBA,,37,341,19%,71%,9%,1%,,+0.5,-3.5,3,6,15,2,3,1,35,1,5
1 season,,HOU,NBA,,5,45,58%,42%,,,,+4.5,-4.1,1,0,2,1,2,0,7,2,1
1 season,,CHI,NBA,,3,9,42%,59%,,,,-58.8,-59.1,0,0,0,0,0,0,0,0,0
