,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,CHI,NBA,,1,1,,,,,0,0,0,0,0,0,0,1,,1,2,
1976-77,24,CHI,NBA,,13,25,,,,,8,9,6,9,15,5,2,2,,6,34,
1980-81,28,MIL,NBA,,9,15,0,1,9,15,14,14,,,13,4,3,1,5,5,22,
1981-82,29,MIL,NBA,,11,17,0,1,11,16,7,10,,,8,7,4,2,4,6,28,
1985-86,33,NJN,NBA,,2,8,0,1,2,7,3,4,1,5,6,1,1,0,2,3,7,2.5
Career,,,,,13,25,,,11,,14,14,,,15,7,4,2,,6,34,
2 Seasons,,MIL,NBA,,11,17,0,1,11,16,14,14,,,13,7,4,2,5,6,28,
2 Seasons,,CHI,NBA,,13,25,,,,,8,9,6,9,15,5,2,2,,6,34,
1 Season,,NJN,NBA,,2,8,0,1,2,7,3,4,1,5,6,1,1,0,2,3,7,2.5
