,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1974-75,22,CHI,NBA,,8,19,,,,,7,10,,,8,2,,,,6,16,
1975-76,23,CHI,NBA,,13,,,,,,12,16,,,,,,,,,30,
1976-77,24,CHI,NBA,,14,25,,,,,15,21,,,18,6,,,,6,37,
1977-78,25,CHI,NBA,,15,,,,,,17,20,,,,,,,,,39,
1978-79,26,CHI,NBA,,14,28,,,,,11,13,7,13,17,12,4,4,9,6,33,29.2
1979-80,27,IND,NBA,,16,,1,,,,14,,,,,,,,,,41,
1980-81,28,MIL,NBA,,10,,1,,,,10,11,,,,,,,,,23,
1981-82,29,MIL,NBA,,15,22,1,,15,,10,12,,,12,7,,,,6,35,
1982-83,30,TOT,NBA,,15,22,1,,14,,13,15,,,14,,,,,,32,
1982-83,30,MIL,NBA,,8,14,0,1,8,13,4,4,,,8,5,1,1,3,5,17,
1982-83,30,NJN,NBA,,15,22,1,,14,,10,11,,,10,,,,,,32,
1982-83,30,GSW,NBA,,12,20,1,,12,,13,15,,,14,10,,3,,6,28,
1983-84,31,GSW,NBA,,13,24,2,3,13,24,14,16,7,13,16,8,5,3,9,6,40,31.1
1984-85,32,GSW,NBA,,13,28,1,3,13,27,12,16,7,9,13,6,5,3,8,6,27,21.4
1985-86,33,NJN,NBA,,8,15,2,2,8,15,15,15,8,8,12,9,5,3,7,6,25,23.2
Career,,,,,16,,,,,,17,,,,,,,,,,41,
5 Seasons,,CHI,NBA,,15,,,,,,17,21,,,,,,,,,39,
3 Seasons,,GSW,NBA,,13,28,2,,13,,14,16,,,16,10,,3,,6,40,
3 Seasons,,MIL,NBA,,15,,1,,,,10,12,,,,,,,,,35,
2 Seasons,,NJN,NBA,,15,22,2,,14,,15,15,,,12,,,,,,32,
1 Season,,IND,NBA,,16,,1,,,,14,,,,,,,,,,41,
