Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1978-79,24,POR,NBA,C,3,NA,121,8,16.1,0.5,NA,NA,NA,8,16.1,0.5,1.5,3,0.5,2.7,6.5,9.2,1.8,0.6,1.5,1.5,3.3,17.6
1980-81,26,POR,NBA,C,3,NA,132,8.5,13.9,0.608,0,0,NA,8.5,13.9,0.608,3.5,4.9,0.722,1.4,4.9,6.3,1.1,0.8,2.5,1.9,2.7,20.5
1982-83,28,POR,NBA,C,7,NA,284,5.1,10.8,0.471,0,0,NA,5.1,10.8,0.471,3.2,4.8,0.658,2,5.1,7.1,4.9,0.8,1,3.5,3,13.3
1983-84,29,POR,NBA,C,4,NA,121,6.5,13.1,0.5,0,0,NA,6.5,13.1,0.5,5.1,6.5,0.773,2.7,6,8.6,4.5,1.5,0.9,1.8,3.3,18.1
1984-85,30,POR,NBA,PF,9,0,250,7.2,14.7,0.49,0,0,NA,7.2,14.7,0.49,4.8,7.1,0.673,3.6,6.8,10.4,2,1,1.7,2.7,4.6,19.2
1985-86,31,POR,NBA,C,4,4,140,8,13.9,0.574,0,0,NA,8,13.9,0.574,3.6,6.7,0.538,2.8,5.7,8.5,3.6,0.3,0.8,2.6,3.3,19.5
1986-87,32,LAL,NBA,PF,18,0,401,5.6,12.3,0.453,0,0,NA,5.6,12.3,0.453,3.1,4.5,0.68,2.6,5.3,7.9,0.8,0.6,1.5,1.4,4.5,14.2
1987-88,33,LAL,NBA,C,24,0,615,5.7,11.2,0.513,0,0,NA,5.7,11.2,0.513,2.1,3.6,0.581,3.7,6.3,10,0.7,1,1.2,1.9,4.1,13.6
1988-89,34,LAL,NBA,C,15,0,377,6.2,12.2,0.508,0,0,NA,6.2,12.2,0.508,3.9,5.7,0.683,3.7,3.6,7.4,1.1,0.6,1.1,1.3,5,16.3
1989-90,35,LAL,NBA,C,9,8,225,3.4,7,0.477,0,0,NA,3.4,7,0.477,2.6,4.2,0.615,2.4,3.8,6.2,0.3,0.3,2.1,2.7,4.2,9.3
1990-91,36,LAL,NBA,C,8,0,42,1.7,6,0.286,0,0,NA,1.7,6,0.286,0,0,NA,2.6,5.1,7.7,0,0,2.6,0.9,8.6,3.4
Career,NA,,NBA,,104,12,2708,6,11.9,0.501,0,0,NA,6,11.9,0.501,3.1,4.8,0.648,3,5.4,8.3,1.7,0.7,1.4,2.1,4.1,15
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,LAL,NBA,,74,8,1660,5.4,11,0.489,0,0,NA,5.4,11,0.489,2.8,4.3,0.641,3.2,5.1,8.3,0.7,0.7,1.4,1.8,4.5,13.5
6 seasons,NA,POR,NBA,,30,4,1048,6.9,13.4,0.515,0,0,NA,6.9,13.4,0.515,3.7,5.6,0.656,2.6,5.8,8.4,3.2,0.8,1.4,2.6,3.5,17.5
