Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987-88,24,CLE,NBA,SG,4,4,134,30,63,0.476,0,2,0,30,61,0.492,0.476,11,16,0.688,4,16,20,15,11,4,11,9,71
1988-89,25,CLE,NBA,SG,5,5,189,39,69,0.565,0,2,0,39,67,0.582,0.565,20,26,0.769,7,14,21,20,11,4,7,20,98
1991-92,28,LAC,NBA,SG,5,5,206,39,87,0.448,1,9,0.111,38,78,0.487,0.454,11,14,0.786,10,22,32,23,5,4,15,13,90
1992-93,29,LAC,NBA,SG,5,5,174,37,78,0.474,5,10,0.5,32,68,0.471,0.506,11,17,0.647,4,16,20,16,15,10,11,7,90
1994-95,31,CHI,NBA,SG,6,0,40,6,14,0.429,0,2,0,6,12,0.5,0.429,0,0,NA,2,4,6,4,3,1,1,6,12
1995-96,32,CHI,NBA,PG,18,16,494,57,134,0.425,15,47,0.319,42,87,0.483,0.481,29,42,0.69,26,41,67,45,25,7,18,38,158
1996-97,33,CHI,NBA,PG,19,19,515,50,125,0.4,21,61,0.344,29,64,0.453,0.484,21,28,0.75,20,61,81,57,24,14,11,43,142
1997-98,34,CHI,NBA,PG,21,21,563,56,122,0.459,5,19,0.263,51,103,0.495,0.48,24,39,0.615,22,55,77,48,20,18,18,42,141
1999-00,36,LAL,NBA,PG,23,23,643,78,181,0.431,9,39,0.231,69,142,0.486,0.456,33,47,0.702,30,55,85,73,23,13,28,63,198
2000-01,37,LAL,NBA,PG,6,0,42,5,10,0.5,1,4,0.25,4,6,0.667,0.55,2,3,0.667,1,7,8,4,4,1,1,4,13
Career,NA,,NBA,,112,98,3000,397,883,0.45,57,195,0.292,340,688,0.494,0.482,162,232,0.698,126,291,417,305,141,76,121,245,1013
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,64,56,1612,169,395,0.428,41,129,0.318,128,266,0.481,0.48,74,109,0.679,70,161,231,154,72,40,48,129,453
2 seasons,NA,LAL,NBA,,29,23,685,83,191,0.435,10,43,0.233,73,148,0.493,0.461,35,50,0.7,31,62,93,77,27,14,29,67,211
2 seasons,NA,LAC,NBA,,10,10,380,76,165,0.461,6,19,0.316,70,146,0.479,0.479,22,31,0.71,14,38,52,39,20,14,26,20,180
2 seasons,NA,CLE,NBA,,9,9,323,69,132,0.523,0,4,0,69,128,0.539,0.523,31,42,0.738,11,30,41,35,22,8,18,29,169
