Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1987-88,24,CLE,NBA,SG,4,134,18.4,0.507,0.032,0.254,3.6,12.7,8.4,18.4,4.2,1.6,13.6,26.9,NA,0,0.2,0.2,0.069,NA,1.2,3.5,4.6,0.2
1988-89,25,CLE,NBA,SG,5,189,21.1,0.609,0.029,0.377,4.3,8.8,6.5,19.7,3.1,1.4,8,21.2,NA,0.5,0.3,0.8,0.208,NA,3.4,3.5,6.9,0.4
1991-92,28,LAC,NBA,SG,5,206,13.6,0.483,0.103,0.161,5.5,12.9,9.1,17.9,1.3,1.3,13.9,23.8,NA,-0.1,0.2,0.1,0.017,NA,0.1,-0.3,-0.1,0.1
1992-93,29,LAC,NBA,SG,5,174,19.3,0.526,0.128,0.218,2.3,11.3,6.4,16.2,4.4,4.2,11.4,23.8,NA,0.1,0.4,0.5,0.129,NA,3.6,5,8.6,0.5
1994-95,31,CHI,NBA,SG,6,40,13.2,0.429,0.143,0,6.3,11.9,9.2,16.3,4.1,2.1,6.7,17.4,NA,0,0.1,0.1,0.084,NA,-3.1,3.3,0.2,0
1995-96,32,CHI,NBA,PG,18,494,14.8,0.518,0.351,0.313,6.1,10.7,8.3,14.8,2.8,1.3,10.6,15.7,NA,0.8,1,1.8,0.174,NA,1.2,3,4.2,0.8
1996-97,33,CHI,NBA,PG,19,515,15.7,0.517,0.488,0.224,4.4,14.4,9.2,17.7,2.6,2.5,7.4,13.4,NA,1,1,2,0.183,NA,2,3.8,5.8,1
1997-98,34,CHI,NBA,PG,21,563,13.3,0.507,0.156,0.32,4.6,12.7,8.5,14.1,2,2.6,11.5,13.3,NA,0.6,0.9,1.5,0.126,NA,-0.1,2.4,2.3,0.6
1999-00,36,LAL,NBA,PG,23,643,13.6,0.491,0.215,0.26,5.2,10.1,7.6,17.4,1.9,1.6,12.2,16.2,NA,0.8,0.3,1.1,0.08,NA,-0.1,1.4,1.3,0.5
2000-01,37,LAL,NBA,PG,6,42,18.7,0.574,0.4,0.3,2.7,17.6,10.3,14.2,5,1.7,8.1,13,NA,0.1,0.1,0.2,0.24,NA,2,5.7,7.7,0.1
Career,NA,,NBA,,112,3000,15.2,0.514,0.221,0.263,4.8,11.8,8.2,16.5,2.5,2,10.9,16.8,NA,3.7,4.4,8.1,0.13,NA,1,2.7,3.6,4.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4 seasons,NA,CHI,NBA,,64,1612,14.5,0.511,0.327,0.276,5,12.6,8.7,15.5,2.5,2.1,9.8,14.2,NA,2.4,2.9,5.3,0.158,NA,0.9,3.1,4,2.4
2 seasons,NA,LAL,NBA,,29,685,13.9,0.495,0.225,0.262,5,10.6,7.7,17.2,2.1,1.6,12,16,NA,0.8,0.4,1.3,0.09,NA,0,1.6,1.7,0.6
2 seasons,NA,LAC,NBA,,10,380,16.2,0.504,0.115,0.188,4.1,12.2,7.9,17.1,2.7,2.6,12.7,23.8,NA,0,0.6,0.5,0.068,NA,1.7,2.1,3.9,0.6
2 seasons,NA,CLE,NBA,,9,323,20,0.562,0.03,0.318,4,10.4,7.3,19.2,3.6,1.5,10.7,23.6,NA,0.5,0.5,1,0.15,NA,2.5,3.5,6,0.6
