Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2010-11,20,WAS,NBA,PG,69,64,2606,398,972,0.409,34,115,0.296,364,857,0.425,0.427,301,393,0.766,35,282,317,574,121,35,261,175,1131
2011-12,21,WAS,NBA,PG,66,66,2386,378,894,0.423,3,42,0.071,375,852,0.44,0.424,317,402,0.789,48,252,300,530,95,57,255,137,1076
2012-13,22,WAS,NBA,PG,49,42,1602,324,735,0.441,12,45,0.267,312,690,0.452,0.449,246,306,0.804,35,161,196,373,65,37,157,117,906
2013-14,23,WAS,NBA,PG,82,82,2980,579,1337,0.433,108,308,0.351,471,1029,0.458,0.473,317,394,0.805,38,295,333,721,149,40,295,219,1583
2014-15,24,WAS,NBA,PG,79,79,2837,519,1166,0.445,65,217,0.3,454,949,0.478,0.473,284,362,0.785,36,330,366,792,138,45,304,180,1387
2015-16,25,WAS,NBA,PG,77,77,2784,572,1349,0.424,115,328,0.351,457,1021,0.448,0.467,272,344,0.791,42,337,379,789,145,59,318,159,1531
2016-17,26,WAS,NBA,PG,78,78,2836,647,1435,0.451,89,272,0.327,558,1163,0.48,0.482,422,527,0.801,59,267,326,831,157,49,322,151,1805
2017-18,27,WAS,NBA,PG,41,41,1410,280,667,0.42,62,167,0.371,218,500,0.436,0.466,175,241,0.726,22,128,150,393,57,45,158,80,797
2018-19,28,WAS,NBA,PG,32,32,1104,245,552,0.444,51,169,0.302,194,383,0.507,0.49,122,175,0.697,15,101,116,279,49,29,121,71,663
Career,NA,,NBA,,573,561,20545,3942,9107,0.433,539,1663,0.324,3403,7444,0.457,0.462,2456,3144,0.781,330,2153,2483,5282,976,396,2191,1289,10879
