Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
2013-14,23,WAS,NBA,PG,1,0,15:04,5,7,0.714,0,1,0,2,2,1,0,5,4,2,0,3,1,12
2014-15,24,WAS,NBA,PG,1,1,29:17,9,16,0.563,1,4,0.25,0,0,NA,0,3,7,2,0,4,1,19
2015-16,25,WAS,NBA,PG,1,0,19:29,10,14,0.714,2,2,1,0,0,NA,0,3,3,1,0,2,0,22
2016-17,26,WAS,NBA,PG,1,0,20:58,6,12,0.5,0,2,0,0,0,NA,1,6,4,4,0,3,1,12
2017-18,27,WAS,NBA,PG,NA,0,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Career,NA,,NBA,,4,1,85,30,49,0.612,3,9,0.333,2,2,1,1,17,18,9,0,12,3,65
