,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1981-82,24,SEA,NBA,,4,8,0,1,4,7,7,9,4,6,8,4,,,4,6,11,
1982-83,25,DEN,NBA,,6,12,0,1,6,11,3,4,,,6,5,2,1,2,5,13,
1983-84,26,DEN,NBA,,4,7,0,2,4,5,4,4,2,3,4,7,2,0,2,5,10,11.6
1984-85,27,DEN,NBA,,5,10,0,1,5,10,6,6,4,4,6,5,3,2,4,6,14,14.3
1985-86,28,DEN,NBA,,7,9,1,1,7,9,7,7,1,2,2,5,1,1,3,5,21,19.1
1986-87,29,DEN,NBA,,4,11,0,1,4,10,4,7,0,3,3,3,2,0,3,5,12,6.3
1987-88,30,DEN,NBA,,5,8,0,3,5,8,4,8,2,4,6,7,2,2,4,6,10,9.8
1988-89,31,DEN,NBA,,6,15,2,3,5,13,5,8,3,6,8,6,2,1,2,5,19,18.2
1989-90,32,DEN,NBA,,2,7,1,3,2,7,4,4,4,5,9,6,2,2,1,6,9,8.4
Career,,,,,7,15,2,3,7,13,7,9,,,9,7,,,4,6,21,
8 Seasons,,DEN,NBA,,7,15,2,3,7,13,7,8,,,9,7,3,2,4,6,21,
1 Season,,SEA,NBA,,4,8,0,1,4,7,7,9,4,6,8,4,,,4,6,11,
