Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1970-71,23,SDR,NBA,SF,82,NA,2374,391,957,0.409,NA,NA,NA,391,957,0.409,0.409,155,212,0.731,NA,NA,581,173,NA,NA,NA,344,937
1971-72,24,TOT,NBA,SF,73,NA,2071,313,798,0.392,NA,NA,NA,313,798,0.392,0.392,205,275,0.745,NA,NA,502,140,NA,NA,NA,266,831
1971-72,24,HOU,NBA,SF,3,NA,41,6,19,0.316,NA,NA,NA,6,19,0.316,0.316,1,2,0.5,NA,NA,8,3,NA,NA,NA,7,13
1971-72,24,ATL,NBA,SF,70,NA,2030,307,779,0.394,NA,NA,NA,307,779,0.394,0.394,204,273,0.747,NA,NA,494,137,NA,NA,NA,259,818
1972-73,25,TOT,NBA,SF,74,NA,1874,265,678,0.391,NA,NA,NA,265,678,0.391,0.391,145,184,0.788,NA,NA,441,117,NA,NA,NA,231,675
1972-73,25,ATL,NBA,SF,4,NA,76,8,38,0.211,NA,NA,NA,8,38,0.211,0.211,7,8,0.875,NA,NA,22,5,NA,NA,NA,11,23
1972-73,25,DET,NBA,SF,70,NA,1798,257,640,0.402,NA,NA,NA,257,640,0.402,0.402,138,176,0.784,NA,NA,419,112,NA,NA,NA,220,652
1973-74,26,DET,NBA,SF,74,NA,2298,303,742,0.408,NA,NA,NA,303,742,0.408,0.408,153,201,0.761,133,315,448,141,110,12,NA,242,759
1974-75,27,TOT,TOT,SF,67,NA,1718,169,413,0.409,0,1,0,169,412,0.41,0.409,62,100,0.62,84,228,312,129,82,22,27,217,400
1974-75,27,DET,NBA,SF,51,NA,1376,127,315,0.403,NA,NA,NA,127,315,0.403,0.403,45,78,0.577,63,181,244,75,69,20,NA,179,299
1974-75,27,SSL,ABA,SF,16,NA,342,42,98,0.429,0,1,0,42,97,0.433,0.429,17,22,0.773,21,47,68,54,13,2,27,38,101
1975-76,28,TOT,TOT,SF,76,NA,1429,166,421,0.394,0,2,0,166,419,0.396,0.394,103,140,0.736,82,179,261,161,68,14,52,208,435
1975-76,28,SSL,ABA,SF,20,NA,725,99,251,0.394,0,2,0,99,249,0.398,0.394,63,83,0.759,44,72,116,88,38,7,52,80,261
1975-76,28,BUF,NBA,SF,56,NA,704,67,170,0.394,NA,NA,NA,67,170,0.394,0.394,40,57,0.702,38,107,145,73,30,7,NA,128,174
1976-77,29,BUF,NBA,SF,77,NA,1710,216,526,0.411,NA,NA,NA,216,526,0.411,0.411,129,173,0.746,130,241,371,150,74,16,NA,201,561
Career,NA,,TOT,,523,NA,13474,1823,4535,0.402,0,3,0,1823,4532,0.402,0.402,952,1285,0.741,429,963,2916,1011,334,64,79,1709,4598
,NA,,NBA,,487,NA,12407,1682,4186,0.402,NA,NA,NA,1682,4186,0.402,0.402,872,1180,0.739,364,844,2732,869,283,55,NA,1591,4236
,NA,,ABA,,36,NA,1067,141,349,0.404,0,3,0,141,346,0.408,0.404,80,105,0.762,65,119,184,142,51,9,79,118,362
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,DET,NBA,,195,NA,5472,687,1697,0.405,NA,NA,NA,687,1697,0.405,0.405,336,455,0.738,196,496,1111,328,179,32,NA,641,1710
2 seasons,NA,BUF,NBA,,133,NA,2414,283,696,0.407,NA,NA,NA,283,696,0.407,0.407,169,230,0.735,168,348,516,223,104,23,NA,329,735
2 seasons,NA,"SDR,HOU",NBA,,85,NA,2415,397,976,0.407,NA,NA,NA,397,976,0.407,0.407,156,214,0.729,NA,NA,589,176,NA,NA,NA,351,950
2 seasons,NA,ATL,NBA,,74,NA,2106,315,817,0.386,NA,NA,NA,315,817,0.386,0.386,211,281,0.751,NA,NA,516,142,NA,NA,NA,270,841
2 seasons,NA,SSL,ABA,,36,NA,1067,141,349,0.404,0,3,0,141,346,0.408,0.404,80,105,0.762,65,119,184,142,51,9,79,118,362
