Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1963-64,22,SFW,NBA,PF,12,NA,410,3.7,8.4,0.438,3.2,4.7,0.679,NA,NA,13,0.9,NA,NA,4,10.5
1966-67,25,SFW,NBA,C,15,NA,690,4.9,11.2,0.433,2.7,4.7,0.571,NA,NA,18.1,2.5,NA,NA,2.7,12.4
1968-69,27,SFW,NBA,C,6,NA,263,5.5,14,0.392,2.7,4.7,0.588,NA,NA,16,3.8,NA,NA,2.5,13.7
1970-71,29,SFW,NBA,C,5,NA,192,6.8,18.2,0.371,3,3.7,0.8,NA,NA,9.6,2.8,NA,NA,3.7,16.5
1971-72,30,GSW,NBA,C,5,NA,230,8.3,19.1,0.434,3.3,4.4,0.75,NA,NA,13.9,4.1,NA,NA,1.9,19.9
1972-73,31,GSW,NBA,C,11,NA,460,5,12.6,0.398,2.5,3.1,0.8,NA,NA,11.3,3.1,NA,NA,2.3,12.5
1974-75,33,CHI,NBA,C,13,NA,254,2,5.4,0.368,2.6,5.2,0.486,3.4,8.9,12.3,4.4,0.7,3,5.1,6.5
1975-76,34,CLE,NBA,C,13,NA,375,3.6,7.6,0.468,1.2,3.1,0.406,3.6,7.6,11.2,2.7,0.6,2.8,5,8.4
1976-77,35,CLE,NBA,C,1,NA,1,0,0,NA,0,0,NA,0,36,36,0,0,36,0,0
Career,NA,,NBA,,81,NA,2875,4.7,11.4,0.416,2.6,4.2,0.621,3.5,8.2,13.8,2.8,0.6,2.9,3.3,12.1
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
6 seasons,NA,"SFW,GSW",NBA,,54,NA,2245,5.3,12.7,0.414,2.8,4.3,0.665,NA,NA,14.4,2.7,NA,NA,2.9,13.4
2 seasons,NA,CLE,NBA,,14,NA,376,3.5,7.6,0.468,1.2,3.1,0.406,3.6,7.7,11.3,2.7,0.6,2.9,5,8.3
1 season,NA,CHI,NBA,,13,NA,254,2,5.4,0.368,2.6,5.2,0.486,3.4,8.9,12.3,4.4,0.7,3,5.1,6.5
