Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,NYK,NBA,SF,1,NA,4,0,1,0,0,0,NA,0,0,0,0,0,0,0,0
1974-75,23,NYK,NBA,SF,52,NA,465,68,181,0.376,20,36,0.556,48,57,105,25,22,9,54,156
1975-76,24,NYK,NBA,SF,10,NA,76,8,21,0.381,3,7,0.429,4,10,14,3,6,1,11,19
Career,NA,,NBA,,63,NA,545,76,203,0.374,23,43,0.535,52,67,119,28,28,10,65,175
