Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS,,ORtg,DRtg
1974-75,23,NYK,NBA,SF,3,NA,27,1.8,14.4,0.125,0,9,0,0,7.2,7.2,0,0,0,10.8,3.6,NA,NA,108
Career,NA,,NBA,,3,NA,27,1.8,14.4,0.125,0,9,0,0,7.2,7.2,0,0,0,10.8,3.6,NA,NA,108
