Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,NYK,NBA,SF,1,NA,4,0,9,0,0,0,NA,0,0,0,0,0,0,0,0
1974-75,23,NYK,NBA,SF,52,NA,465,5.3,14,0.376,1.5,2.8,0.556,3.7,4.4,8.1,1.9,1.7,0.7,4.2,12.1
1975-76,24,NYK,NBA,SF,10,NA,76,3.8,9.9,0.381,1.4,3.3,0.429,1.9,4.7,6.6,1.4,2.8,0.5,5.2,9
Career,NA,,NBA,,63,NA,545,5,13.4,0.374,1.5,2.8,0.535,3.4,4.4,7.9,1.8,1.8,0.7,4.3,11.6
