,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1973-74,22,NYK,NBA,,0,1,0,0,0,0,0,0,0,0,0,0
1974-75,23,NYK,NBA,,10,,4,5,,,,,,,,20
1975-76,24,NYK,NBA,,4,7,2,5,,,3,2,,,3,8
Career,,,,,10,,4,5,,,,,,,,20
