,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1984-85,18,KANSAS,34,1120,209,369,,,78,102,,258,108,58,34,88,122,496,.566,,.765,32.9,14.6,7.6,3.2
1985-86,19,KANSAS,39,1256,279,465,,,95,127,,245,93,80,46,89,121,653,.600,,.748,32.2,16.7,6.3,2.4
1986-87,20,KANSAS,36,1249,347,562,1,3,165,226,,342,64,42,47,101,116,860,.617,.333,.730,34.7,23.9,9.5,1.8
1987-88,21,KANSAS,38,1336,381,653,9,26,171,233,,342,77,70,73,115,114,942,.583,.346,.734,35.2,24.8,9.0,2.0
Career,,,147,4961,1216,2049,10,29,509,688,,1187,342,250,200,393,473,2951,.593,.345,.740,33.7,20.1,8.1,2.3
