,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
1991-92,25,LAC,NBA,,12,20,1,3,12,20,9,13,6,4,10,5,2,2,3,6,33,27.1
1992-93,26,LAC,NBA,,11,25,0,1,11,24,9,10,4,8,12,3,3,3,6,5,24,15.9
1993-94,27,TOT,NBA,,14,21,0,0,14,21,7,8,5,8,10,8,3,3,7,5,35,31.4
1993-94,27,ATL,NBA,,14,21,0,0,14,21,7,8,5,8,10,8,3,3,7,5,35,31.4
1995-96,29,PHO,NBA,,7,16,0,1,7,15,4,4,3,3,4,3,2,1,3,6,16,8.2
1996-97,30,PHO,NBA,30:14,8,13,0,1,8,12,8,8,3,10,10,5,2,3,2,6,19,14.9
1998-99,32,PHO,NBA,33:46,5,10,0,0,5,10,4,5,0,3,3,3,3,0,2,5,14,9.6
1999-00,33,MIL,NBA,4:49,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4
2000-01,34,UTA,NBA,24:41,8,12,1,1,7,11,4,4,1,3,4,3,2,3,3,5,19,12.5
2002-03,36,DET,NBA,4:26,1,1,0,1,1,1,0,0,1,2,2,0,0,1,0,3,2,1.3
Career,,,,33:46,14,25,1,3,14,24,9,13,6,10,12,8,3,3,7,6,35,31.4
3 Seasons,,PHO,NBA,33:46,8,16,0,1,8,15,8,8,3,10,10,5,3,3,3,6,19,14.9
1 Season,,ATL,NBA,,14,21,0,0,14,21,7,8,5,8,10,8,3,3,7,5,35,31.4
2 Seasons,,LAC,NBA,,12,25,1,3,12,24,9,13,6,8,12,5,3,3,6,6,33,27.1
1 Season,,UTA,NBA,24:41,8,12,1,1,7,11,4,4,1,3,4,3,2,3,3,5,19,12.5
1 Season,,DET,NBA,4:26,1,1,0,1,1,1,0,0,1,2,2,0,0,1,0,3,2,1.3
1 Season,,MIL,NBA,4:49,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,-0.4
