Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,TRB,AST,STL,BLK,TOV,PF,PTS
1992-93,26,LAC,NBA,PF,1,0,18:00,5,5,1,0,0,NA,0,0,NA,1,4,1,0,0,0,1,10
1993-94,27,LAC,NBA,PF,1,0,17:00,4,7,0.571,0,0,NA,0,0,NA,0,4,2,0,1,0,4,8
Career,NA,,NBA,,2,0,35,9,12,0.75,0,0,NA,0,0,NA,1,8,3,0,1,0,5,18
