Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1988-89,25,SAS,NBA,SG,18,438,10.6,0.515,0.035,0.104,6,8.1,7,9.3,1.9,0.5,12.7,15.3,NA,0.2,0.3,0.5,0.054,NA,-2.3,-1.1,-3.3,-0.2
1989-90,26,HOU,NBA,SG,66,918,8.8,0.448,0.072,0.184,4.2,9.3,6.8,13.9,2.2,0.3,15.7,16.6,NA,-0.6,1.3,0.7,0.037,NA,-3.5,0.9,-2.5,-0.1
1991-92,28,ORL,NBA,SG,52,1721,14.7,0.547,0.07,0.215,4.4,11.7,8,14.9,1.6,1.4,13.4,19.3,NA,1.8,1.1,2.9,0.082,NA,0.7,0.1,0.8,1.2
1992-93,29,ORL,NBA,SG,77,1761,11.2,0.51,0.084,0.148,2.5,9.6,6.2,14.9,1.5,0.5,12.2,16.9,NA,0.9,1.6,2.5,0.069,NA,-1.5,0.3,-1.2,0.3
1993-94,30,ORL,NBA,SG,70,948,11.5,0.515,0.062,0.17,3.5,10.7,7.1,15.4,1.7,0.8,15.7,16.6,NA,0.6,0.7,1.3,0.065,NA,-1.9,0.2,-1.7,0.1
1994-95,31,ORL,NBA,SG,77,1261,11.7,0.532,0.108,0.198,5.1,7.5,6.3,17.3,1.9,1.1,17.7,16.6,NA,1,1,2,0.077,NA,-1.8,-0.1,-1.9,0
1995-96,32,ORL,NBA,SG,74,1078,10.4,0.527,0.114,0.169,4.4,8.8,6.6,14.2,1.6,0.7,15.8,14.6,NA,0.7,0.9,1.6,0.071,NA,-2.4,0.1,-2.3,-0.1
1997-98,34,NYK,NBA,SG,27,224,12.9,0.596,0.068,0.153,4.8,9.2,7,8.5,1.5,0.7,10,14.6,NA,0.4,0.3,0.7,0.148,NA,-0.5,0.8,0.4,0.1
Career,NA,,NBA,,461,8349,11.7,0.52,0.08,0.177,4.1,9.6,6.9,14.7,1.7,0.8,14.4,16.8,NA,5,7.2,12.3,0.07,NA,-1.5,0.2,-1.3,1.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5 seasons,NA,ORL,NBA,,350,6769,12.1,0.528,0.085,0.182,3.9,9.7,6.9,15.3,1.6,0.9,14.5,17,NA,5,5.4,10.4,0.073,NA,-1.2,0.1,-1,1.6
1 season,NA,HOU,NBA,,66,918,8.8,0.448,0.072,0.184,4.2,9.3,6.8,13.9,2.2,0.3,15.7,16.6,NA,-0.6,1.3,0.7,0.037,NA,-3.5,0.9,-2.5,-0.1
1 season,NA,NYK,NBA,,27,224,12.9,0.596,0.068,0.153,4.8,9.2,7,8.5,1.5,0.7,10,14.6,NA,0.4,0.3,0.7,0.148,NA,-0.5,0.8,0.4,0.1
1 season,NA,SAS,NBA,,18,438,10.6,0.515,0.035,0.104,6,8.1,7,9.3,1.9,0.5,12.7,15.3,NA,0.2,0.3,0.5,0.054,NA,-2.3,-1.1,-3.3,-0.2
