Season,Team,Lg,Salary
1992-93,Orlando Magic,NBA,"$900,000"
1993-94,Orlando Magic,NBA,"$900,000"
1994-95,Orlando Magic,NBA,"$900,000"
1995-96,Orlando Magic,NBA,"$370,000"
Career,(may be incomplete),,"$3,070,000"
