Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2008-09,22,NJN,NBA,SG,44,3,585,81,176,0.46,3,12,0.25,78,164,0.476,0.469,51,62,0.823,14,36,50,52,12,7,31,34,216
2009-10,23,NJN,NBA,SF,67,38,1730,255,573,0.445,14,54,0.259,241,519,0.464,0.457,133,157,0.847,45,153,198,93,55,19,97,101,657
2010-11,24,MIL,NBA,SF,44,12,884,117,273,0.429,15,46,0.326,102,227,0.449,0.456,74,89,0.831,7,81,88,50,29,13,35,73,323
2012-13,26,DAL,NBA,SG,6,0,63,5,14,0.357,0,4,0,5,10,0.5,0.357,7,10,0.7,0,5,5,4,2,0,1,4,17
2013-14,27,CHA,NBA,SF,49,8,1016,111,252,0.44,51,132,0.386,60,120,0.5,0.542,66,82,0.805,16,103,119,51,29,16,36,61,339
2014-15,28,LAC,NBA,SG,12,0,103,5,21,0.238,1,7,0.143,4,14,0.286,0.262,8,8,1,1,11,12,4,1,0,0,14,19
Career,NA,,NBA,,222,61,4381,574,1309,0.439,84,255,0.329,490,1054,0.465,0.471,339,408,0.831,83,389,472,254,128,55,200,287,1571
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,NJN,NBA,,111,41,2315,336,749,0.449,17,66,0.258,319,683,0.467,0.46,184,219,0.84,59,189,248,145,67,26,128,135,873
1 season,NA,CHA,NBA,,49,8,1016,111,252,0.44,51,132,0.386,60,120,0.5,0.542,66,82,0.805,16,103,119,51,29,16,36,61,339
1 season,NA,MIL,NBA,,44,12,884,117,273,0.429,15,46,0.326,102,227,0.449,0.456,74,89,0.831,7,81,88,50,29,13,35,73,323
1 season,NA,LAC,NBA,,12,0,103,5,21,0.238,1,7,0.143,4,14,0.286,0.262,8,8,1,1,11,12,4,1,0,0,14,19
1 season,NA,DAL,NBA,,6,0,63,5,14,0.357,0,4,0,5,10,0.5,0.357,7,10,0.7,0,5,5,4,2,0,1,4,17
