,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,23,PHI,NBA,SG,5,63,11%,89%,,,,+1.3,+12.7,1,1,1,0,4,0,6,0,0
2007-08,26,PHI,NBA,SG,6,142,2%,96%,3%,,,-20.1,-21.9,3,4,6,2,5,1,25,2,7
2008-09,27,PHI,NBA,SG,6,148,,96%,4%,,,-17.6,-16.0,1,3,8,0,2,0,14,1,2
2010-11,29,NOH,NBA,SG,6,84,1%,78%,20%,,,-11.7,-4.0,1,1,7,1,3,1,10,1,1
2011-12,30,ATL,NBA,SG,5,63,,93%,7%,,,-25.1,-25.1,1,0,1,1,0,1,6,0,0
2012-13,31,LAC,NBA,SG,3,20,,100%,,,,+3.8,+11.2,0,0,0,0,1,0,5,0,0
2013-14,32,LAC,NBA,SG,5,19,,97%,3%,,,-14.1,-15.9,1,0,3,0,1,0,2,0,0
Career,,,NBA,,36,539,2%,92%,6%,,,-15.1,-12.4,8,9,26,4,16,3,68,4,10
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,PHI,NBA,,17,353,3%,95%,3%,,,-15.2,-13.3,5,8,15,2,11,1,45,3,9
2 seasons,,LAC,NBA,,8,39,,99%,1%,,,-4.9,-2.0,1,0,3,0,2,0,7,0,0
1 season,,NOH,NBA,,6,84,1%,78%,20%,,,-11.7,-4.0,1,1,7,1,3,1,10,1,1
1 season,,ATL,NBA,,5,63,,93%,7%,,,-25.1,-25.1,1,0,1,1,0,1,6,0,0
