,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2004-05,27,WAS,NBA,SF,3,5,,,80%,20%,,-55.6,-53.4,0,0,0,0,0,0,2,0,0
Career,,,NBA,,3,5,,,80%,20%,,-55.6,-53.4,0,0,0,0,0,0,2,0,0
,,,,,,,,,,,,,,,,,,,,,,
1 season,,WAS,NBA,,3,5,,,80%,20%,,-55.6,-53.4,0,0,0,0,0,0,2,0,0
