,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,DLC,ABA,,10,,0,,,,8,10,,,,,,,26
1968-69,26,TOT,ABA,,8,,0,,,,11,11,,,,,,,27
1968-69,26,MMF,ABA,,8,,0,,,,11,11,,,,,,,27
1969-70,27,TOT,ABA,,3,,1,,,,4,4,,,,,,,9
1969-70,27,DLC,ABA,,3,,1,,,,4,4,,,,,,,9
Career,,,,,10,,1,,,,11,11,,,,,,,27
2 Seasons,,DLC,ABA,,10,,1,,,,8,10,,,,,,,26
1 Season,,MMF,ABA,,8,,0,,,,11,11,,,,,,,27
