Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,TOV%,USG%,,OWS,DWS,WS,WS/48
1967-68,25,DLC,ABA,PG,8,279,12.5,0.469,0.014,0.273,NA,NA,7.3,16.1,18.4,25.5,NA,0.1,0.3,0.4,0.074
1968-69,26,MMF,ABA,PG,12,369,9,0.431,0.023,0.382,NA,NA,5.1,19.1,17.9,24.7,NA,-0.3,0.3,0,-0.006
1969-70,27,DLC,ABA,SG,5,51,12.4,0.442,0.12,0.4,NA,NA,8.9,30.7,16.9,24,NA,0,0.1,0,0.009
Career,NA,,ABA,,25,699,10.6,0.447,0.027,0.338,NA,NA,6.2,18.7,18,24.9,NA,-0.2,0.6,0.4,0.027
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DLC,ABA,,13,330,12.5,0.465,0.03,0.293,NA,NA,7.5,18.3,18.1,25.2,NA,0.1,0.4,0.4,0.064
1 season,NA,MMF,ABA,,12,369,9,0.431,0.023,0.382,NA,NA,5.1,19.1,17.9,24.7,NA,-0.3,0.3,0,-0.006
