Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,DLC,ABA,PG,8,NA,279,59,139,0.424,0,2,0,59,137,0.431,0.424,28,38,0.737,NA,NA,45,28,35,40,146
1968-69,26,MMF,ABA,PG,12,NA,369,60,173,0.347,0,4,0,60,169,0.355,0.347,54,66,0.818,NA,NA,42,50,44,48,174
1969-70,27,DLC,ABA,SG,5,NA,51,8,25,0.32,2,3,0.667,6,22,0.273,0.36,8,10,0.8,NA,NA,11,14,6,11,26
Career,NA,,ABA,,25,NA,699,127,337,0.377,2,9,0.222,125,328,0.381,0.38,90,114,0.789,NA,NA,98,92,85,99,346
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DLC,ABA,,13,NA,330,67,164,0.409,2,5,0.4,65,159,0.409,0.415,36,48,0.75,NA,NA,56,42,41,51,172
1 season,NA,MMF,ABA,,12,NA,369,60,173,0.347,0,4,0,60,169,0.355,0.347,54,66,0.818,NA,NA,42,50,44,48,174
