Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,TOV,PF,PTS
1967-68,25,DLC,ABA,PG,8,NA,279,7.6,17.9,0.424,0,0.3,0,7.6,17.7,0.431,3.6,4.9,0.737,NA,NA,5.8,3.6,4.5,5.2,18.8
1968-69,26,MMF,ABA,PG,12,NA,369,5.9,16.9,0.347,0,0.4,0,5.9,16.5,0.355,5.3,6.4,0.818,NA,NA,4.1,4.9,4.3,4.7,17
1969-70,27,DLC,ABA,SG,5,NA,51,5.6,17.6,0.32,1.4,2.1,0.667,4.2,15.5,0.273,5.6,7.1,0.8,NA,NA,7.8,9.9,4.2,7.8,18.4
Career,NA,,ABA,,25,NA,699,6.5,17.4,0.377,0.1,0.5,0.222,6.4,16.9,0.381,4.6,5.9,0.789,NA,NA,5,4.7,4.4,5.1,17.8
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,DLC,ABA,,13,NA,330,7.3,17.9,0.409,0.2,0.5,0.4,7.1,17.3,0.409,3.9,5.2,0.75,NA,NA,6.1,4.6,4.5,5.6,18.8
1 season,NA,MMF,ABA,,12,NA,369,5.9,16.9,0.347,0,0.4,0,5.9,16.5,0.355,5.3,6.4,0.818,NA,NA,4.1,4.9,4.3,4.7,17
