,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1980-81,18,NOTREDAME,27,377,36,70,,,14,21,,38,,14,3,,51,86,.514,,.667,14.0,3.2,1.4,
1981-82,19,NOTREDAME,11,357,35,86,,,16,33,,23,,8,2,,35,86,.407,,.485,32.5,7.8,2.1,
1982-83,20,NOTREDAME,27,494,57,110,,,22,26,,47,,12,5,,63,136,.518,,.846,18.3,5.0,1.7,
1983-84,21,NOTREDAME,33,1099,254,505,,,108,166,,90,,27,12,,83,616,.503,,.651,33.3,18.7,2.7,
Career,,,98,2327,382,771,,,160,246,,198,,61,22,,232,924,.495,,.650,23.7,9.4,2.0,
