Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1948-49,24,FTW,BAA,PF,2,,,0.5,2.0,.250,2.0,3.0,.667,,0.0,1.5,3.0
1949-50,25,DNN,NBA,PF,53,,,4.6,15.8,.292,4.4,6.0,.735,,1.6,4.2,13.6
1950-51,26,Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL)
1951-52,27,TOT,NBA,PF,38,,20.6,2.6,7.3,.351,2.6,3.8,.669,2.9,1.5,3.5,7.7
1951-52,27,INO,NBA,PF,6,,3.8,0.3,0.8,.400,0.8,1.0,.833,0.5,0.0,1.0,1.5
1951-52,27,MLH,NBA,PF,32,,23.8,3.0,8.6,.350,2.9,4.3,.662,3.4,1.8,3.9,8.9
1952-53,28,MLH,NBA,PF,61,,12.7,1.6,4.7,.352,2.1,3.1,.688,1.7,1.0,3.3,5.4
Career,NA,,TOT,,154,,15.7,2.9,9.1,.316,3.0,4.3,.706,2.2,1.3,3.6,8.8
,NA,,NBA,,152,,15.7,2.9,9.2,.316,3.0,4.3,.707,2.2,1.3,3.6,8.9
,NA,,BAA,,2,,,0.5,2.0,.250,2.0,3.0,.667,,0.0,1.5,3.0
,NA,,,,,,,,,,,,,,,,
2 seasons,NA,MLH,NBA,,93,,16.5,2.1,6.0,.351,2.4,3.5,.677,2.3,1.3,3.5,6.6
1 season,NA,DNN,NBA,,53,,,4.6,15.8,.292,4.4,6.0,.735,,1.6,4.2,13.6
1 season,NA,INO,NBA,,6,,3.8,0.3,0.8,.400,0.8,1.0,.833,0.5,0.0,1.0,1.5
1 season,NA,FTW,BAA,,2,,,0.5,2.0,.250,2.0,3.0,.667,,0.0,1.5,3.0
