Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Chris Johnson,,1,0.2,0.2
Žan Tabak,90.5,1.1,0.2,0.1
Chris Dudley,85.3,1,0.2,0.1
Luke Witte,77.6,1,0.1,0.1
Keith Closs,74.9,1.1,0.6,0.2
Kosta Koufos,70.9,1.3,0.2,0
Bernard James,67.3,1.2,0.5,0.1
Bill Wennington,66.6,0.9,0.5,0.4
Melvin Ely,66.0,0.8,0.4,0.1
Lee Davis,65.9,1.5,0.2,0.2
Zendon Hamilton,63.1,1.1,0,0
