Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1971-72,21,INA,ABA,SF,73,2179,17.4,0.513,0.038,0.462,12.6,17,14.9,9.4,NA,NA,17.6,25.9,NA,2.4,3,5.3,0.118,NA,NA,NA,NA,NA
1972-73,22,INA,ABA,PF,82,3347,22.7,0.539,0.018,0.443,12.3,15.6,14,9.5,2.2,NA,16.1,28.1,NA,6.2,5.2,11.4,0.164,NA,NA,NA,NA,NA
1973-74,23,INA,ABA,PF,80,3266,21.5,0.518,0.02,0.424,12.3,22.1,17.3,13,2.3,0.6,16.4,28.6,NA,4,6,10.1,0.148,NA,2.3,0.2,2.5,3.7
1974-75,24,INA,ABA,PF,79,3193,25.1,0.519,0.09,0.389,11.4,23.1,16.9,22.6,2.9,0.9,15.7,31.7,NA,6.6,5,11.6,0.174,NA,5.5,0.8,6.4,6.7
1975-76,25,PHI,NBA,PF,77,2946,21.3,0.482,NA,0.414,8.5,23.1,15.9,18.7,3,0.7,NA,NA,NA,3.1,5.5,8.5,0.139,NA,2.1,1.1,3.3,3.9
1976-77,26,PHI,NBA,PF,79,2769,20.8,0.503,NA,0.379,12.4,20.1,16.5,16.8,2.6,0.7,NA,NA,NA,3.7,4.9,8.6,0.149,NA,2,0.2,2.2,2.9
1977-78,27,PHI,NBA,PF,78,2533,20.3,0.521,NA,0.452,11.7,20.4,16.2,17,2.4,0.5,17,27.4,NA,4.1,3.8,7.9,0.15,NA,2,-0.2,1.8,2.5
1978-79,28,DEN,NBA,PF,76,2552,20.6,0.533,NA,0.601,10.6,24.6,17.7,16.9,2.3,1.1,17.7,29.5,NA,2.8,4.4,7.1,0.134,NA,1.5,0.6,2.1,2.6
1979-80,29,TOT,NBA,PF,73,2208,15.2,0.487,0.017,0.551,10.2,23,16.4,21.4,2.1,0.6,20.3,24.4,NA,-0.8,2.6,1.9,0.041,NA,-1.2,-0.1,-1.2,0.4
1979-80,29,DEN,NBA,PF,45,1424,15.6,0.489,0.012,0.526,9.6,24.6,16.9,22.7,2.2,0.6,20.7,25,NA,-0.7,1.7,1,0.034,NA,-1,0.3,-0.7,0.5
1979-80,29,IND,NBA,PF,28,784,14.4,0.483,0.026,0.599,11.3,20.3,15.7,19.1,1.9,0.4,19.6,23.5,NA,0,0.9,0.9,0.053,NA,-1.4,-0.7,-2.1,0
1980-81,30,IND,NBA,PF,69,1845,14.9,0.482,0.009,0.501,9.4,22.2,15.6,16.4,2.6,0.9,19.1,25.1,NA,-1.1,2.9,1.7,0.045,NA,-1.6,0.2,-1.4,0.3
1981-82,31,IND,NBA,PF,76,1341,11.3,0.395,0.008,0.421,7.4,25.2,16.1,20.7,3.5,1.2,22.6,18,NA,-2.5,2.9,0.4,0.015,NA,-3.6,3,-0.6,0.5
Career,NA,,TOT,,842,28179,20,0.509,0.022,0.45,11,21.3,16.1,16.3,2.5,0.8,17.3,27.3,NA,28.5,46.1,74.6,0.127,NA,1.6,0.5,2.1,23.5
,NA,,NBA,,528,16194,18.6,0.498,0.003,0.47,10.2,22.5,16.4,18.1,2.6,0.8,18.7,25.7,NA,9.3,26.8,36.2,0.107,NA,0.6,0.6,1.2,13.1
,NA,,ABA,,314,11985,22.1,0.523,0.044,0.425,12.1,19.6,15.8,13.9,2.5,0.8,16.3,28.8,NA,19.2,19.3,38.4,0.154,NA,3.9,0.5,4.4,10.4
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7 seasons,NA,"INA,IND",ABA,,487,15955,19.9,0.511,0.038,0.439,11.4,20.4,15.8,15,2.5,0.8,17,27.2,NA,15.5,25.9,41.4,0.125,NA,1.6,0.7,2.2,11.1
3 seasons,NA,PHI,NBA,,234,8248,20.8,0.501,NA,0.414,10.8,21.3,16.2,17.5,2.7,0.6,17,27.4,NA,10.9,14.1,25,0.146,NA,2,0.4,2.5,9.3
2 seasons,NA,DEN,NBA,,121,3976,18.8,0.519,0.004,0.577,10.2,24.6,17.4,19,2.3,0.9,18.7,27.9,NA,2,6.1,8.1,0.098,NA,0.6,0.5,1.1,3.1
