,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2016-17,23,CHO,NBA,SG,27,189,,15%,73%,12%,,-12.7,-13.8,1,2,10,0,7,0,15,1,7
2017-18,24,CHO,NBA,SG,63,1050,,29%,64%,7%,,-4.1,-5.8,8,3,47,4,25,13,139,5,13
2018-19,25,BRK,NBA,SG,35,715,2%,80%,18%,1%,,+2.1,+2.8,6,2,31,3,10,12,83,2,8
2019-20,26,TOT,NBA,SG,55,929,1%,62%,34%,4%,,-6.3,0.0,7,4,45,5,27,18,109,5,23
2019-20,26,MIN,NBA,SG,33,663,1%,62%,35%,3%,,-6.8,-2.8,3,3,29,1,18,12,71,3,19
2019-20,26,ATL,NBA,SG,22,266,2%,61%,32%,5%,,-4.9,+3.3,4,1,16,4,9,6,38,2,4
Career,,,NBA,,180,2883,1%,51%,43%,5%,,-3.8,-2.3,22,11,133,12,69,43,346,13,51
,,,,,,,,,,,,,,,,,,,,,,
2 seasons,,CHO,NBA,,90,1239,,27%,65%,8%,,-5.4,-7.0,9,5,57,4,32,13,154,6,20
1 season,,BRK,NBA,,35,715,2%,80%,18%,1%,,+2.1,+2.8,6,2,31,3,10,12,83,2,8
1 season,,MIN,NBA,,33,663,1%,62%,35%,3%,,-6.8,-2.8,3,3,29,1,18,12,71,3,19
1 season,,ATL,NBA,,22,266,2%,61%,32%,5%,,-4.9,+3.3,4,1,16,4,9,6,38,2,4
