,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,3P,3PA,2P,2PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc
2016-17,23,CHO,NBA,25:28,5,10,2,2,5,8,2,3,2,4,4,2,2,1,1,5,12,11.7
2017-18,24,CHO,NBA,30:02,6,10,4,5,4,8,5,6,4,5,7,5,4,1,2,6,15,13.7
2018-19,25,BRK,NBA,31:33,7,17,4,11,4,6,4,5,3,7,7,3,2,2,3,5,21,16.2
2019-20,26,TOT,NBA,39:59,6,13,2,7,5,10,5,6,4,5,6,4,2,3,3,6,13,11.0
2019-20,26,MIN,NBA,39:59,6,13,2,7,5,10,5,6,4,5,6,4,2,1,3,6,13,10.8
2019-20,26,ATL,NBA,25:01,5,7,2,4,3,5,3,5,3,5,5,2,2,3,1,5,12,11.0
Career,,,,39:59,7,17,4,11,5,10,5,6,4,7,7,5,4,3,3,6,21,16.2
2 Seasons,,CHO,NBA,30:02,6,10,4,5,5,8,5,6,4,5,7,5,4,1,2,6,15,13.7
1 Season,,BRK,NBA,31:33,7,17,4,11,4,6,4,5,3,7,7,3,2,2,3,5,21,16.2
1 Season,,MIN,NBA,39:59,6,13,2,7,5,10,5,6,4,5,6,4,2,1,3,6,13,10.8
1 Season,,ATL,NBA,25:01,5,7,2,4,3,5,3,5,3,5,5,2,2,3,1,5,12,11.0
