,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2009-10,23,OKC,NBA,PF,6,224,.329,12.8,.614,.386,.071,.057,.100,.386,.349,.407,.400,.000,.286,.296,.600,.071,4,1.000,.222,.500,0,0
2010-11,24,BOS,NBA,SF,9,173,.434,13.3,.698,.264,.264,.057,.113,.302,.432,.643,.286,.333,.333,.438,.688,.057,3,1.000,.688,.545,1,0
2012-13,26,BOS,NBA,PF,6,258,.435,12.0,.741,.306,.188,.059,.188,.259,.429,.654,.250,.000,.375,.455,.370,.024,2,.900,.409,.556,0,0
2014-15,28,MEM,NBA,SF,11,298,.333,12.2,.833,.241,.250,.139,.204,.167,.356,.538,.185,.333,.364,.222,.594,.019,0,.750,.278,.600,0,0
2015-16,29,LAC,NBA,SF,6,159,.457,10.5,.783,.348,.217,.065,.152,.217,.472,.625,.500,.333,.143,.400,.294,.087,4,1.000,.100,1.000,0,0
2017-18,31,CLE,NBA,PF,22,523,.408,16.3,.507,.218,.120,.106,.063,.493,.514,.806,.294,.333,.222,.300,.568,.063,8,1.000,.357,.480,4,0
Career,,,NBA,,60,1635,.393,13.4,.677,.278,.177,.089,.133,.323,.422,.614,.281,.267,.313,.331,.521,.050,21,.963,.350,.526,5,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,22,523,.408,16.3,.507,.218,.120,.106,.063,.493,.514,.806,.294,.333,.222,.300,.568,.063,8,1.000,.357,.480,4,0
2 seasons,,BOS,NBA,,15,431,.435,12.5,.725,.290,.217,.058,.159,.275,.430,.650,.267,.125,.364,.447,.488,.036,5,.941,.526,.550,1,0
1 season,,MEM,NBA,,11,298,.333,12.2,.833,.241,.250,.139,.204,.167,.356,.538,.185,.333,.364,.222,.594,.019,0,.750,.278,.600,0,0
1 season,,LAC,NBA,,6,159,.457,10.5,.783,.348,.217,.065,.152,.217,.472,.625,.500,.333,.143,.400,.294,.087,4,1.000,.100,1.000,0,0
1 season,,OKC,NBA,,6,224,.329,12.8,.614,.386,.071,.057,.100,.386,.349,.407,.400,.000,.286,.296,.600,.071,4,1.000,.222,.500,0,0
