,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,OKC,NBA,PF,6,224,,,37%,62%,1%,-8.4,-26.1,3,2,9,0,6,1,24,1,6
2010-11,24,BOS,NBA,SF,9,173,,,59%,41%,1%,-10.4,-19.4,2,9,7,1,9,0,4,2,5
2012-13,26,BOS,NBA,PF,6,258,,,,74%,27%,-10.6,-33.0,5,5,8,3,19,3,35,3,9
2014-15,28,MEM,NBA,SF,11,298,,,63%,37%,1%,+1.5,+4.0,8,4,3,3,11,0,44,2,10
2015-16,29,LAC,NBA,SF,6,159,,,18%,81%,1%,-0.8,-1.5,0,3,6,0,11,0,9,1,2
2017-18,31,CLE,NBA,PF,22,523,,,21%,75%,5%,-2.8,-2.0,7,8,21,0,21,2,80,4,8
Career,,,NBA,,60,1635,,,31%,63%,6%,-4.6,-10.9,25,31,54,7,77,6,196,13,40
,,,,,,,,,,,,,,,,,,,,,,
1 season,,CLE,NBA,,22,523,,,21%,75%,5%,-2.8,-2.0,7,8,21,0,21,2,80,4,8
2 seasons,,BOS,NBA,,15,431,,,24%,60%,16%,-10.5,-27.5,7,14,15,4,28,3,39,5,14
1 season,,MEM,NBA,,11,298,,,63%,37%,1%,+1.5,+4.0,8,4,3,3,11,0,44,2,10
1 season,,LAC,NBA,,6,159,,,18%,81%,1%,-0.8,-1.5,0,3,6,0,11,0,9,1,2
1 season,,OKC,NBA,,6,224,,,37%,62%,1%,-8.4,-26.1,3,2,9,0,6,1,24,1,6
