,,,,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs,Game Highs
Season,Age,Tm,Lg,MP,FG,FGA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,PF,PTS
1966-67,24,NYK,NBA,,14,,10,11,,,21,,,,,38
1967-68,25,NYK,NBA,,14,22,10,11,,,23,4,,,6,38
1968-69,26,NYK,NBA,,16,29,13,14,,,19,6,,,6,43
1969-70,27,NYK,NBA,,17,,8,10,,,,,,,,38
1970-71,28,NYK,NBA,,13,25,6,9,,,22,5,,,5,26
1972-73,30,NYK,NBA,,10,21,3,4,,,12,7,,,6,22
1973-74,31,NYK,NBA,,4,8,1,2,,,4,1,,,5,9
Career,,,,,17,,13,14,,,,,,,,43
