,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,22,IND,NBA,SF,1,1,,,100%,,,,,0,0,0,0,0,0,0,0,0
2015-16,24,IND,NBA,SF,7,198,,,74%,26%,,+5.4,+8.9,0,2,11,1,6,0,20,0,3
2017-18,26,NOP,NBA,SF,9,114,,,76%,24%,,-3.6,-4.4,4,1,9,1,4,1,16,0,3
Career,,,NBA,,17,313,,,75%,25%,,+2.1,+4.0,4,3,20,2,10,1,36,0,6
,,,,,,,,,,,,,,,,,,,,,,
1 season,,NOP,NBA,,9,114,,,76%,24%,,-3.6,-4.4,4,1,9,1,4,1,16,0,3
2 seasons,,IND,NBA,,8,199,,,75%,25%,,+5.4,+8.8,0,2,11,1,6,0,20,0,3
