Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,23,HOU,NBA,SG,7,NA,21,3.4,10.3,0.333,0,0,NA,1.7,5.1,6.9,3.4,1.7,0,3.4,1.7,6.9
Career,NA,,NBA,,7,NA,21,3.4,10.3,0.333,0,0,NA,1.7,5.1,6.9,3.4,1.7,0,3.4,1.7,6.9
