Season,Age,Tm,Lg,Pos,G,MP,PER,TS%,FTr,ORB%,DRB%,TRB%,AST%,,OWS,DWS,WS,WS/48
1952-53,22,BLB,NBA,NA,1,1,-24.8,NA,NA,NA,NA,NA,0,NA,0,0,0,0.007
Career,NA,,NBA,NA,1,1,-24.8,NA,NA,NA,NA,NA,0,NA,0,0,0,0.007
