Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2009-10,23,SAS,NBA,C,2,0,19,5.7,11.4,0.5,0,0,NA,5.7,11.4,0.5,5.7,7.6,0.75,0,3.8,3.8,0,0,1.9,3.8,5.7,17.1
2010-11,24,DAL,NBA,C,6,0,33,3.3,5.5,0.6,0,0,NA,3.3,5.5,0.6,5.5,9.8,0.556,3.3,3.3,6.5,0,1.1,0,0,17.5,12
2011-12,25,DAL,NBA,C,4,0,70,4.6,7.2,0.643,0,0,NA,4.6,7.2,0.643,5.7,6.7,0.846,4.6,4.6,9.3,0,1.5,1.5,0.5,6.7,14.9
2012-13,26,IND,NBA,C,18,0,150,3.1,7,0.448,0,0,NA,3.1,7,0.448,0.7,2.4,0.3,4.8,5.3,10.1,0.2,0,3.1,2.9,6.7,7
2013-14,27,IND,NBA,C,19,0,241,1.9,4,0.481,0,0,NA,1.9,4,0.481,1.6,2.7,0.611,3.3,3.4,6.7,0.4,0.7,2.4,1.5,5.7,5.5
2015-16,29,IND,NBA,C,7,7,172,4.4,8.8,0.5,0,0,NA,4.4,8.8,0.5,3.1,5.2,0.6,2.5,5,7.5,1.7,1,1.3,2.9,5.2,11.9
2016-17,30,WAS,NBA,C,5,0,63,2.9,5.1,0.556,0,0,NA,2.9,5.1,0.556,2.3,6.3,0.364,1.7,4.6,6.3,3.4,0.6,3.4,1.7,9.7,8
2017-18,31,WAS,NBA,C,6,0,52,6.9,9.7,0.714,0,0,NA,6.9,9.7,0.714,6.9,7.6,0.909,2.8,4.8,7.6,0.7,2.8,3.5,0.7,6.9,20.8
Career,NA,,NBA,,67,7,800,3.5,6.6,0.527,0,0,NA,3.5,6.6,0.527,2.8,4.5,0.614,3.3,4.4,7.7,0.9,0.9,2.3,1.9,6.8,9.7
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3 seasons,NA,IND,NBA,,44,7,563,3,6.3,0.48,0,0,NA,3,6.3,0.48,1.9,3.4,0.547,3.5,4.4,7.9,0.8,0.6,2.2,2.3,5.8,7.9
2 seasons,NA,WAS,NBA,,11,0,115,4.7,7.2,0.652,0,0,NA,4.7,7.2,0.652,4.4,6.9,0.636,2.2,4.7,6.9,2.2,1.6,3.4,1.3,8.5,13.8
2 seasons,NA,DAL,NBA,,10,0,103,4.2,6.6,0.632,0,0,NA,4.2,6.6,0.632,5.6,7.7,0.727,4.2,4.2,8.4,0,1.4,1,0.3,10.1,14
1 season,NA,SAS,NBA,,2,0,19,5.7,11.4,0.5,0,0,NA,5.7,11.4,0.5,5.7,7.6,0.75,0,3.8,3.8,0,0,1.9,3.8,5.7,17.1
