,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2009-10,23,SAS,NBA,C,2,19,,,,,100%,-10.9,-6.8,0,0,0,2,1,0,0,0,0
2010-11,24,DAL,NBA,C,6,33,,,,,100%,-17.1,-25.1,0,0,12,0,2,1,0,1,0
2011-12,25,DAL,NBA,C,4,70,,,,,100%,+6.6,+20.4,0,0,11,1,4,0,0,1,4
2012-13,26,IND,NBA,C,18,150,,,,,100%,-16.3,-20.1,2,4,12,3,2,0,2,0,3
2013-14,27,IND,NBA,C,19,241,,,,,100%,-5.5,-6.5,2,0,18,4,9,1,8,2,3
2015-16,29,IND,NBA,C,7,172,,,,,100%,+3.0,+2.8,2,3,10,6,10,0,17,1,1
2016-17,30,WAS,NBA,C,5,63,,,,5%,95%,-26.0,-28.0,1,0,5,1,4,1,15,0,1
2017-18,31,WAS,NBA,C,6,52,,,,,100%,+1.6,+5.4,0,0,2,1,4,0,2,1,1
Career,,,NBA,,67,800,,,,,100%,-6.4,-6.4,7,7,70,18,36,3,44,6,13
,,,,,,,,,,,,,,,,,,,,,,
3 seasons,,IND,NBA,,44,563,,,,,100%,-5.8,-7.3,6,7,40,13,21,1,27,3,7
2 seasons,,WAS,NBA,,11,115,,,,3%,97%,-13.5,-12.9,1,0,7,2,8,1,17,1,2
2 seasons,,DAL,NBA,,10,103,,,,,100%,-1.0,+5.8,0,0,23,1,6,1,0,2,4
1 season,,SAS,NBA,,2,19,,,,,100%,-10.9,-6.8,0,0,0,2,1,0,0,0,0
