,,,,,,,,,,,,,,,,,,,,,2-Pt Field Goals,2-Pt Field Goals,2-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals,3-Pt Field Goals
,,,,,,,,,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,% of FGA by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,FG% by Distance,,Dunks,Dunks,,Corner,Corner,Heaves,Heaves
Season,Age,Tm,Lg,Pos,G,MP,FG%,Dist.,2P,0-3,3-10,10-16,16-3pt,3P,2P,0-3,3-10,10-16,16-3pt,3P,%Ast'd,%FGA,Md.,%Ast'd,%3PA,3P%,Att.,Md.
2007-08,21,SAS,NBA,C,6,23,.500,3.0,1.000,.500,.500,.000,.000,.000,.500,.667,.333,,,,.500,.250,3,,,,0,0
2009-10,23,SAS,NBA,C,26,165,.636,4.7,1.000,.564,.273,.091,.073,.000,.636,.774,.600,.200,.250,,.543,.127,7,,,,0,0
2010-11,24,DAL,NBA,C,56,488,.561,6.7,.980,.571,.184,.102,.122,.020,.573,.696,.444,.500,.250,.000,.782,.224,19,,.000,,2,0
2011-12,25,DAL,NBA,C,61,1139,.546,5.2,.996,.592,.218,.071,.113,.004,.549,.667,.346,.471,.370,.000,.708,.210,45,,.000,,1,0
2012-13,26,IND,NBA,C,80,1322,.453,8.7,.994,.413,.213,.070,.298,.006,.456,.647,.329,.217,.337,.000,.698,.116,35,,.000,,2,0
2013-14,27,IND,NBA,C,77,1248,.481,5.1,.995,.656,.153,.069,.116,.005,.484,.548,.414,.385,.273,.000,.659,.159,25,,.000,,1,0
2014-15,28,IND,NBA,C,61,1146,.552,4.1,1.000,.580,.302,.038,.075,.000,.552,.691,.391,.375,.188,,.607,.156,29,,,,0,0
2015-16,29,IND,NBA,C,71,1816,.589,3.8,1.000,.627,.248,.040,.085,.000,.589,.690,.486,.222,.316,,.758,.123,51,,,,0,0
2016-17,30,WAS,NBA,C,31,555,.586,3.1,1.000,.631,.324,.027,.009,.000,.586,.657,.500,.333,.000,,.723,.117,13,,,,0,0
2017-18,31,WAS,NBA,C,77,1145,.556,3.3,.992,.621,.310,.044,.012,.008,.561,.669,.403,.364,.000,.000,.623,.173,37,,.000,,1,0
2018-19,32,WAS,NBA,C,34,498,.452,6.8,.846,.471,.346,.029,.000,.154,.500,.612,.389,.000,,.188,.614,.125,10,1.000,.563,.222,0,0
2019-20,33,WAS,NBA,C,38,808,.495,6.7,.876,.481,.352,.029,.014,.124,.538,.683,.351,.333,.667,.192,.677,.157,27,1.000,.154,.250,1,0
Career,,,NBA,,618,10353,.533,5.3,.978,.564,.261,.052,.099,.022,.541,.664,.408,.325,.313,.160,.687,.151,301,1.000,.260,.231,8,0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,IND,NBA,,289,5532,.527,5.4,.997,.564,.233,.053,.148,.003,.529,.655,.416,.274,.310,.000,.700,.132,140,,.000,,3,0
4 seasons,,WAS,NBA,,180,3006,.526,4.9,.935,.556,.331,.034,.010,.065,.550,.663,.399,.304,.286,.182,.656,.152,87,1.000,.295,.231,2,0
2 seasons,,DAL,NBA,,117,1627,.551,5.6,.991,.586,.208,.080,.116,.009,.556,.675,.371,.481,.333,.000,.730,.214,64,,.000,,3,0
2 seasons,,SAS,NBA,,32,188,.612,4.4,1.000,.552,.313,.075,.060,.000,.612,.757,.524,.200,.250,,.537,.149,10,,,,0,0
