,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2005-06,22,SAC,NBA,PG,29,150,84%,16%,,,,-10.6,-12.8,5,3,5,1,6,1,23,1,4
2006-07,23,SAC,NBA,PG,58,563,71%,29%,1%,,,-2.9,-1.2,18,11,24,2,23,11,106,4,10
2007-08,24,UTA,NBA,PG,61,588,100%,,,,,+14.5,+8.2,15,7,37,5,14,12,173,4,10
2008-09,25,UTA,NBA,PG,52,738,89%,11%,,,,-2.4,-6.4,34,16,33,6,14,8,235,1,13
2009-10,26,UTA,NBA,PG,60,806,92%,8%,,,,+2.5,-3.9,35,10,53,6,24,17,268,2,19
2010-11,27,UTA,NBA,SG,59,717,24%,76%,,,,+1.6,+4.4,23,16,46,8,20,12,126,3,13
2011-12,28,PHO,NBA,PG,36,517,84%,16%,,,,-2.6,-2.7,29,11,30,5,11,10,152,3,11
2012-13,29,POR,NBA,PG,39,510,99%,1%,,,,-4.9,-1.4,19,12,26,2,11,3,170,2,9
2013-14,30,ORL,NBA,SG,31,377,60%,39%,1%,,,-2.8,+3.3,14,9,18,2,6,4,143,1,4
2014-15,31,LAL,NBA,PG,43,982,100%,,,,,-3.1,+5.3,22,17,32,10,15,13,366,3,10
2015-16,32,PHO,NBA,PG,62,1211,87%,14%,,,,-2.7,+6.6,28,36,50,2,14,14,341,2,12
2016-17,33,PHO,NBA,PG,14,134,50%,50%,,,,-15.6,-10.0,1,2,3,0,2,1,41,0,2
Career,,,NBA,,544,7293,81%,18%,,,,-0.9,+1.2,243,150,357,49,160,106,2144,26,117
,,,,,,,,,,,,,,,,,,,,,,
4 seasons,,UTA,NBA,,232,2849,76%,24%,,,,+3.5,0.0,107,49,169,25,72,49,802,10,55
3 seasons,,PHO,NBA,,112,1862,83%,17%,,,,-3.6,+2.8,58,49,83,7,27,25,534,5,25
2 seasons,,SAC,NBA,,87,713,74%,26%,1%,,,-4.5,-3.6,23,14,29,3,29,12,129,5,14
1 season,,LAL,NBA,,43,982,100%,,,,,-3.1,+5.3,22,17,32,10,15,13,366,3,10
1 season,,POR,NBA,,39,510,99%,1%,,,,-4.9,-1.4,19,12,26,2,11,3,170,2,9
1 season,,ORL,NBA,,31,377,60%,39%,1%,,,-2.8,+3.3,14,9,18,2,6,4,143,1,4
