Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2016-17,22,TOR,NBA,PF,55,38,15.6,1.9,3.7,0.502,0,0.1,0.143,1.9,3.6,0.515,0.505,0.4,0.6,0.688,1.2,2.2,3.4,0.3,0.5,0.8,0.6,2,4.2
2017-18,23,TOR,NBA,PF,81,5,20.7,3.1,6.1,0.508,0.4,1.6,0.22,2.8,4.5,0.612,0.537,0.7,1.1,0.621,1,3.5,4.5,2,0.8,0.5,0.8,2,7.3
2018-19,24,TOR,NBA,PF,80,79,31.9,6.5,11.8,0.549,1,2.7,0.369,5.5,9.1,0.602,0.591,3,3.8,0.785,1.6,5.3,6.9,3.1,0.9,0.7,1.9,3,16.9
2019-20,25,TOR,NBA,PF,53,53,35.5,8.7,18.9,0.459,2.2,6,0.359,6.5,12.8,0.506,0.517,4.2,5.2,0.8,1.1,6.5,7.5,3.6,1,0.9,2.5,2.8,23.6
Career,NA,,NBA,,269,175,25.9,5,9.8,0.504,0.8,2.5,0.333,4.1,7.3,0.562,0.546,2,2.6,0.766,1.2,4.4,5.6,2.3,0.8,0.7,1.4,2.5,12.7
