Season,Team,Lg,Salary
2016-17,Toronto Raptors,NBA,"$1,196,040"
2017-18,Toronto Raptors,NBA,"$1,312,611"
2018-19,Toronto Raptors,NBA,"$1,544,951"
Career,(may be incomplete),,"$4,053,602"
