,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
1994-95,20,INDIANHICC,19,,139,211,8,23,60,84,,154,32,,,,,346,.659,.348,.714,,18.2,8.1,1.7
1995-96,21,UTCHAT,27,799,181,355,39,102,90,123,,192,49,21,19,78,84,491,.510,.382,.732,29.6,18.2,7.1,1.8
1996-97,22,UTCHAT,35,1070,214,440,28,97,123,185,,255,74,43,29,72,102,579,.486,.289,.665,30.6,16.5,7.3,2.1
Career,,,81,1869,534,1006,75,222,273,392,,601,155,64,48,150,186,1416,.531,.338,.696,30.1,17.5,7.4,1.9
