Thru 3 Years,Thru 3 Years,Win Shares (Best to Worst),Win Shares (Best to Worst),Win Shares (Best to Worst)
Player,Sim,1,2,3
Johnny Taylor,,0.2,0,-0.1
DeWayne Scales,45.3,0.3,0,-0.1
Sean Marks,38.9,0.3,0,0
Brian Cardinal,23.7,0.2,0,0
David Thirdkill,19.9,0.3,0,0
Doug Edwards,15.9,0.2,0.1,0
Dan Langhi,4.7,0.4,0,-0.1
Easy Parham,4.2,0.3,0.1,0
Alando Tucker,2.2,0.2,0.1,0
Pops Mensah-Bonsu,1.4,0.3,0,0
Andre Brown,-4.5,0.4,0,-0.1
