Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,24,SYR,NBA,PG,5,NA,97,4.5,14.1,0.316,3,4.5,0.667,5.6,3,5.9,11.9
1957-58,25,SYR,NBA,SG,2,NA,37,3.9,11.7,0.333,2.9,7.8,0.375,6.8,1.9,3.9,10.7
1958-59,26,SYR,NBA,PG,9,NA,192,6.4,13.9,0.459,2.6,4.1,0.636,5.4,4.7,7.7,15.4
1959-60,27,SYR,NBA,PG,2,NA,18,0,16,0,0,0,NA,6,6,4,0
1960-61,28,SYR,NBA,PG,7,NA,90,6.8,18.4,0.37,3.2,3.6,0.889,2.8,2,8,16.8
1961-62,29,SYR,NBA,PG,5,NA,184,5.3,13.5,0.391,3.3,3.9,0.85,5.1,3.5,3.3,13.9
1962-63,30,SYR,NBA,SG,5,NA,77,7,15.9,0.441,1.9,3.3,0.571,3.7,0.9,7.9,15.9
1963-64,31,PHI,NBA,PG,5,NA,68,6.4,15.4,0.414,1.6,2.1,0.75,2.1,2.1,6.4,14.3
1964-65,32,PHI,NBA,PG,11,NA,308,5.3,13.8,0.381,1.6,2.5,0.667,1.9,3.5,5.3,12.2
1965-66,33,PHI,NBA,PG,5,NA,64,10.1,24.2,0.419,5.1,6.8,0.75,5.6,2.3,10.7,25.3
Career,NA,,NBA,,56,NA,1135,5.8,14.9,0.391,2.5,3.6,0.696,4,3.2,6.1,14.2
