Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1956-57,24,SYR,NBA,PG,68,NA,1577,4.5,12.9,0.351,3.8,5.5,0.69,5.2,2.4,4.5,12.9
1957-58,25,SYR,NBA,SG,69,NA,1421,5.4,15.8,0.344,3.5,5.2,0.683,5.6,2.9,4.8,14.4
1958-59,26,SYR,NBA,PG,72,NA,1779,5.8,15.3,0.377,3,4.2,0.723,4,3.2,5.3,14.5
1959-60,27,SYR,NBA,PG,69,NA,1256,6,16.5,0.366,3.1,4.4,0.703,5.1,4.8,6.6,15.2
1960-61,28,SYR,NBA,PG,52,NA,667,6.4,18.5,0.345,3.2,4.7,0.69,5.7,5,7.4,16
1961-62,29,SYR,NBA,PG,80,NA,1925,6.3,15.8,0.397,2.9,4.1,0.697,5.3,4.9,4.3,15.4
1962-63,30,SYR,NBA,SG,61,NA,1159,6.3,14.8,0.424,3.7,5.1,0.732,4.2,5.3,5.1,16.3
1963-64,31,PHI,NBA,PG,78,NA,1437,6.4,17.1,0.376,2.7,3.5,0.773,3.7,3.7,6.2,15.6
1964-65,32,PHI,NBA,PG,60,NA,1116,5.6,15.7,0.36,1.7,2.5,0.711,3.1,4.5,5.7,13
1965-66,33,PHI,NBA,PG,78,NA,1312,5.9,15.4,0.382,1.8,2.7,0.673,3.7,3.7,6.4,13.6
Career,NA,,NBA,,687,NA,13649,5.8,15.6,0.374,3,4.2,0.707,4.5,3.9,5.5,14.6
