,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2012-13,20,MICHIGAN,39,769,134,224,0,0,23,52,99,246,25,42,28,47,92,291,.598,,.442,19.7,7.5,6.3,0.6
2013-14,21,MICHIGAN,8,198,30,55,0,2,16,24,23,66,12,15,6,13,25,76,.545,.000,.667,24.8,9.5,8.3,1.5
Career,,,47,967,164,279,0,2,39,76,122,312,37,57,34,60,117,367,.588,.000,.513,20.6,7.8,6.6,0.8
