,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2014-15,22,OKC,NBA,PF,32,485,,,,36%,64%,+5.4,+3.8,8,13,40,7,17,2,34,6,12
2015-16,23,OKC,NBA,PF,20,72,,,,70%,30%,-30.9,-38.9,2,3,6,0,3,0,7,0,3
Career,,,NBA,,52,557,,,,40%,60%,+0.7,-1.7,10,16,46,7,20,2,41,6,15
