Season,Team,Lg,Salary
1995-96,Portland Trail Blazers,NBA,"$682,000"
1996-97,Portland Trail Blazers,NBA,"$784,000"
1997-98,Detroit Pistons,NBA,"$760,000"
1998-99,Detroit Pistons,NBA,"$866,320"
Career,(may be incomplete),,"$3,092,320"
