,,,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Totals,Shooting,Shooting,Shooting,Per Game,Per Game,Per Game,Per Game
Season,Age,College,G,MP,FG,FGA,3P,3PA,FT,FTA,ORB,TRB,AST,STL,BLK,TOV,PF,PTS,FG%,3P%,FT%,MP,PTS,TRB,AST
2015-16,18,MISSST,29,803,111,284,61,161,46,67,8,81,63,11,2,54,45,329,.391,.379,.687,27.7,11.3,2.8,2.2
2017-18,20,KANSAS,39,1234,186,402,85,205,96,115,20,196,82,42,6,57,61,553,.463,.415,.835,31.6,14.2,5.0,2.1
Career,,,68,2037,297,686,146,366,142,182,28,277,145,53,8,111,106,882,.433,.399,.780,30.0,13.0,4.1,2.1
