Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,TOT,NBA,PF,67,,,2.7,10.0,.267,2.9,4.2,.695,,2.5,3.6,8.3
1949-50,27,AND,NBA,PF,35,,,2.4,9.0,.263,3.3,4.6,.731,,2.5,3.6,8.1
1949-50,27,FTW,NBA,PF,32,,,3.0,11.1,.270,2.5,3.8,.648,,2.5,3.7,8.5
1950-51,28,Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL),Did Not Play (other pro league—NPBL)
1951-52,29,MNL,NBA,PF,66,,19.7,1.3,4.8,.283,1.4,1.8,.756,3.7,1.5,3.0,4.1
1952-53,30,MNL,NBA,PF,40,,11.9,0.6,2.3,.267,1.1,1.6,.694,2.0,0.7,1.8,2.3
Career,NA,,NBA,,173,,16.7,1.7,6.2,.271,1.9,2.7,.711,3.1,1.7,3.0,5.3
,NA,,,,,,,,,,,,,,,,
2 seasons,NA,MNL,NBA,,106,,16.7,1.1,3.8,.279,1.3,1.7,.735,3.1,1.2,2.5,3.4
1 season,NA,AND,NBA,,35,,,2.4,9.0,.263,3.3,4.6,.731,,2.5,3.6,8.1
1 season,NA,FTW,NBA,,32,,,3.0,11.1,.270,2.5,3.8,.648,,2.5,3.7,8.5
