Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,TOT,NBA,PF,67,NA,NA,179,671,0.267,196,282,0.695,NA,169,244,554
1949-50,27,AND,NBA,PF,35,NA,NA,83,316,0.263,117,160,0.731,NA,88,125,283
1949-50,27,FTW,NBA,PF,32,NA,NA,96,355,0.27,79,122,0.648,NA,81,119,271
1951-52,29,MNL,NBA,PF,66,NA,1301,89,315,0.283,90,119,0.756,246,102,197,268
1952-53,30,MNL,NBA,PF,40,NA,474,24,90,0.267,43,62,0.694,80,29,73,91
Career,NA,,NBA,,173,NA,1775,292,1076,0.271,329,463,0.711,326,300,514,913
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MNL,NBA,,106,NA,1775,113,405,0.279,133,181,0.735,326,131,270,359
1 season,NA,AND,NBA,,35,NA,NA,83,316,0.263,117,160,0.731,NA,88,125,283
1 season,NA,FTW,NBA,,32,NA,NA,96,355,0.27,79,122,0.648,NA,81,119,271
