Season,Age,Tm,Lg,Pos,G,GS,MP,FG,FGA,FG%,FT,FTA,FT%,TRB,AST,PF,PTS
1949-50,27,TOT,NBA,PF,67,NA,NA,NA,NA,0.267,NA,NA,0.695,NA,NA,NA,NA
1949-50,27,AND,NBA,PF,35,NA,NA,NA,NA,0.263,NA,NA,0.731,NA,NA,NA,NA
1949-50,27,FTW,NBA,PF,32,NA,NA,NA,NA,0.27,NA,NA,0.648,NA,NA,NA,NA
1951-52,29,MNL,NBA,PF,66,NA,1301,2.5,8.7,0.283,2.5,3.3,0.756,6.8,2.8,5.5,7.4
1952-53,30,MNL,NBA,PF,40,NA,474,1.8,6.8,0.267,3.3,4.7,0.694,6.1,2.2,5.5,6.9
Career,NA,,NBA,,173,NA,1775,2.3,8.2,0.271,2.7,3.7,0.711,6.6,2.7,5.5,7.3
,NA,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2 seasons,NA,MNL,NBA,,106,NA,1775,2.3,8.2,0.279,2.7,3.7,0.735,6.6,2.7,5.5,7.3
1 season,NA,AND,NBA,,35,NA,NA,NA,NA,0.263,NA,NA,0.731,NA,NA,NA,NA
1 season,NA,FTW,NBA,,32,NA,NA,NA,NA,0.27,NA,NA,0.648,NA,NA,NA,NA
