,,,,,,,Position Estimate,Position Estimate,Position Estimate,Position Estimate,Position Estimate,+/- Per 100 Poss.,+/- Per 100 Poss.,Turnovers,Turnovers,Fouls Committed,Fouls Committed,Fouls Drawn,Fouls Drawn,Misc.,Misc.,Misc.
Season,Age,Tm,Lg,Pos,G,MP,PG%,SG%,SF%,PF%,C%,OnCourt,On-Off,BadPass,LostBall,Shoot,Off.,Shoot,Off.,PGA,And1,Blkd
2013-14,23,HOU,NBA,SF,7,34,,,53%,48%,,+27.6,+23.0,0,0,2,0,0,0,0,0,0
2014-15,24,PHI,NBA,SF,70,1956,,3%,69%,27%,1%,-4.4,+10.0,47,42,83,16,94,7,244,24,32
2015-16,25,PHI,NBA,SF,67,1903,,,23%,73%,4%,-8.3,+4.7,43,52,102,17,67,8,225,9,40
2016-17,26,PHI,NBA,SF,67,2119,,2%,85%,14%,,-3.5,+5.5,51,29,84,25,71,7,250,9,30
2017-18,27,PHI,NBA,SF,80,2532,,,77%,22%,,+10.1,+14.8,71,27,145,10,57,9,367,15,42
2018-19,28,TOT,NBA,SF,35,1203,,,94%,6%,,+2.8,+2.4,17,10,60,7,33,12,109,4,9
2018-19,28,PHI,NBA,SF,13,440,,,86%,14%,,+2.5,-0.5,12,2,19,3,8,4,32,1,4
2018-19,28,MIN,NBA,SF,22,763,,,98%,2%,,+2.9,+5.5,5,8,41,4,25,8,77,3,5
2019-20,29,TOT,NBA,PF,62,1867,,,9%,71%,21%,-1.0,-0.7,39,24,97,10,49,15,179,13,20
2019-20,29,MIN,NBA,PF,48,1411,,,11%,88%,,-2.5,+3.9,32,17,71,7,42,13,132,11,14
2019-20,29,HOU,NBA,PF,14,456,,,,17%,83%,+3.7,-0.1,7,7,26,3,7,2,47,2,6
Career,,,NBA,,388,11614,,1%,59%,36%,4%,-0.3,+6.9,268,184,573,85,371,58,1374,74,173
,,,,,,,,,,,,,,,,,,,,,,
5 seasons,,PHI,NBA,,297,8950,,1%,66%,32%,1%,-0.6,+8.6,224,152,433,71,297,35,1118,58,148
2 seasons,,MIN,NBA,,70,2174,,,42%,58%,,-0.6,+4.5,37,25,112,11,67,21,209,14,19
2 seasons,,HOU,NBA,,21,490,,,4%,19%,78%,+5.4,+1.5,7,7,28,3,7,2,47,2,6
