Season,Team,Lg,Salary
2014-15,Philadelphia 76ers,NBA,"$1,000,000"
2014-15,Houston Rockets,NBA,"$150,000"
2015-16,Philadelphia 76ers,NBA,"$1,000,000"
2016-17,Philadelphia 76ers,NBA,"$1,015,696"
2017-18,Philadelphia 76ers,NBA,"$16,698,103"
2018-19,Minnesota Timberwolves,NBA,"$10,464,092"
Career,(may be incomplete),,"$30,327,891"
